x,y,z,t
118.83333333333333,99.83333333333333,4.0,1.0
119.16666666666667,98.5,4.0,2.0
113.5,99.83333333333333,4.0,3.0
107.5,108.16666666666667,4.0,4.0
104.83333333333333,108.16666666666667,4.0,5.0
99.5,112.16666666666667,4.0,6.0
99.5,99.5,5.0,7.0
88.5,94.16666666666667,5.0,8.0
88.16666666666667,71.83333333333333,5.0,9.0
80.16666666666667,70.16666666666667,5.0,10.0
