x,y,z,t
199.16666666666666,195.83333333333334,3.0,1.0
198.83333333333334,197.5,3.0,2.0
185.5,206.83333333333334,3.0,3.0
188.5,211.5,4.0,4.0
183.16666666666666,205.5,4.0,5.0
183.16666666666666,207.83333333333334,4.0,6.0
182.16666666666666,214.16666666666666,3.0,7.0
178.16666666666666,218.16666666666666,4.0,8.0
