x,y,z,t
151.5,158.83333333333334,3.0,1.0
152.16666666666666,159.83333333333334,3.0,2.0
144.16666666666666,154.83333333333334,3.0,3.0
149.5,162.16666666666666,1.0,4.0
146.83333333333334,164.83333333333334,1.0,5.0
144.5,169.16666666666666,1.0,6.0
139.16666666666666,159.83333333333334,1.0,7.0
138.16666666666666,160.83333333333334,1.0,8.0
