x,y,z,t
166.0242718446602,119.1116504854369,3.0,1.0
163.53883495145632,119.73300970873787,3.0,2.0
172.2378640776699,127.8106796116505,3.0,3.0
161.3640776699029,134.0242718446602,3.0,4.0
157.01456310679612,143.96601941747574,3.0,5.0
150.8009708737864,149.55825242718447,3.0,6.0
144.89805825242718,151.42233009708738,3.0,7.0
138.373786407767,155.46116504854368,3.0,8.0
