x,y,z,t
188.5,95.5,3.0,1.0
190.16666666666666,97.83333333333333,3.0,2.0
200.5,107.16666666666667,3.0,3.0
204.5,91.16666666666667,2.0,4.0
207.83333333333334,78.83333333333333,2.0,5.0
208.83333333333334,67.16666666666667,2.0,6.0
205.16666666666666,64.16666666666667,2.0,7.0
207.83333333333334,67.5,2.0,8.0
