x,y,z,t
215.83333333333334,189.83333333333334,3.0,1.0
216.16666666666666,191.83333333333334,3.0,2.0
221.5,181.16666666666666,3.0,3.0
213.16666666666666,179.5,3.0,4.0
214.83333333333334,170.5,4.0,5.0
207.16666666666666,164.5,4.0,6.0
199.5,165.83333333333334,4.0,7.0
206.16666666666666,157.83333333333334,4.0,8.0
