x,y,z,t
85.83333333333333,97.16666666666667,3.0,1.0
85.83333333333333,96.16666666666667,3.0,2.0
70.83333333333333,99.16666666666667,4.0,3.0
70.16666666666667,92.5,4.0,4.0
73.83333333333333,104.16666666666667,5.0,5.0
72.16666666666667,99.83333333333333,5.0,6.0
71.5,104.5,5.0,7.0
76.5,94.16666666666667,5.0,8.0
