x,y,z,t
180.16666666666666,135.5,4.0,1.0
180.16666666666666,133.83333333333334,4.0,2.0
181.16666666666666,123.83333333333333,5.0,3.0
185.83333333333334,114.16666666666667,5.0,4.0
191.16666666666666,96.16666666666667,5.0,5.0
199.5,83.5,5.0,6.0
205.16666666666666,59.5,5.0,7.0
208.5,37.166666666666664,5.0,8.0
